Airport Code|Airport Name|City Name|Country Name
TKX|Takaroa|Takaroa|French Polynesia
TKY|Turkey Creek|Turkey Creek|Australia
TKZ|Tokoroa|Tokoroa|New Zealand
TLA|Teller|Teller|United States
TLB|Tarbela|Tarbela|Pakistan
TLC|Licenciado Adolfo Lopez Mateos Intl.|Toluca|Mexico
TLD|Limpopo Valley|Tuli Block|Botswana
TLE|Tulear|Tulear|Madagascar
TLG|Tulagi Island|Tulagi Island|Solomon Islands
TLH|Tallahassee Regional Arpt.|Tallahassee|United States
TLI|Tolitoli|Tolitoli|Indonesia
TLJ|Tatalina AFS|Tatalina|United States
TLK|Talknafjordur|Talknafjordur|Iceland
TLL|Ulemiste|Tallinn|Estonia
TLM|Zenata|Tlemcen|Algeria
TLN|Le Palyvestre|Hyeres|France
TLO|Tol|Tol|Papua New Guinea
TLP|Tumolbil|Tumolbil|Papua New Guinea
TLR|Mefford Field|Tulare, CA|United States
TLS|Blagnac|Toulouse|France
TLT|Tuluksak|Tuluksak|United States
TLU|Tolu|Tolu|Colombia
TLV|Ben Gurion Intl|Tel Aviv|Israel
TLW|Talasea|Talasea|Papua New Guinea
TLX|Talca|Talca|Chile
TLZ|Catalao|Catalao|Brazil
TMA|Henry Tift Myers|Tifton, GA|United States
TMB|Tamiami|Miami|United States
TMC|Tjilik Riwut|Tambolaka|Indonesia
TMD|Timbedra|Timbedra|Mauritania
TME|Tame|Tame|Colombia
TMG|Tomanggong|Tomanggong|Malaysia
TMH|Tanahmerah|Tanahmerah|Indonesia
TMI|Tumling Tar|Tumling Tar|Nepal
TMJ|Termez|Termez|Uzbekistan
TML|Tamale|Tamale|Ghana
TMM|Tamatave|Tamatave|Madagascar
TMN|Tamana Island|Tamana Island|Kiribati
TMO|Tumeremo|Tumeremo|Venezuela
TMP|Tampere-pirkkala|Tampere|Finland
TMQ|Tambao|Tambao|Burkina Faso
TMR|Aguemar|Tamanrasset|Algeria
TMS|Sao Tome Is|Sao Tome Is|Sao Tome and Principe
TMT|Trombetas|Trombetas|Brazil
TMU|Tambor|Tambor|Costa Rica
TMW|Tamworth Regional Arpt.|Tamworth|Australia
TMX|Timimoun|Timimoun|Algeria
TMY|Tiom|Tiom|Indonesia
TMZ|Thames|Thames|New Zealand
TNA|Jinan|Jinan|China
TNB|Tanah Grogot|Tanah Grogot|Indonesia
TNC|Tin City Afs|Tin City, AK|United States
TND|Trinidad|Trinidad|Cuba
TNE|Tanegashima|Tanegashima|Japan
TNF|Toussus-le-noble|Toussus-Le-Noble|France
TNG|Boukhalef|Tangier|Morocco
TNH|Tonghua Liuhe|Tonghua|China
TNI|Satna|Satna|India
TNJ|Kidjang|Tanjung Pinang|Indonesia
TNK|Tununak|Tununak|United States
TNL|Ternopol|Ternopol|Ukraine
TNM|Teniente R. Marsh Martin|Teniente R. Marsh Martin|Antarctica
TNN|Tainan|Tainan|Taiwan
TNO|Tamarindo|Tamarindo|Costa Rica
TNP|Twentynine Palms|Twentynine Palms|United States
TNQ|Teraina|Teraina|Kiribati
TNR|Antananarivo|Antananarivo|Madagascar
TNT|Dade Collier|Miami|United States
TNU|Municipal|Newton|United States
TNV|Tabuaeran|Tabuaeran|Kiribati
TNX|Stung Treng|Stung Treng|Cambodia
TOA|Torrance Arpt.|Torrance|United States
TOB|Tobruk|Tobruk|Libya
TOC|Toccoa|Toccoa|United States
TOD|Tioman|Tioman|Malaysia
TOE|Tozeur|Tozeur|Tunisia
TOF|Tomsk|Tomsk|Russian Federation
TOG|Togiak Village|Togiak Village|United States
TOH|Torres Airstrip|Torres|Vanuatu
TOI|Municipal|Troy|United States
TOJ|Torrejon Afb|Madrid|Spain
TOK|Torokina|Torokina|Papua New Guinea
TOL|Toledo Express|Toledo, OH|United States
TOM|Tombouctou|Tombouctou|Mali
TON|Tonu|Tonu|Papua New Guinea
TOO|San Vito|San Vito|Costa Rica
TOP|Philip Billard|Topeka|United States
TOQ|Barriles|Tocopilla|Chile
TOR|Municipal|Torrington|United States
TOS|Tromso/langnes|Tromso|Norway
TOU|Touho|Touho|New Caledonia
TOV|West End SPB|Tortola|Virgin Islands
TOW|Toledo|Toledo|Brazil
TOX|Tobolsk|Tobolsk|Russian Federation
TOY|Toyama|Toyama|Japan
TOZ|Touba|Touba|Cote D'Ivoire
TPA|Tampa Intl.|Tampa|United States
TPE|Taiwan Taoyuan Intl.|Taipei|Taiwan
TPG|Taiping|Taiping|Malaysia
TPH|Tonopah Arpt|Tonopah|United States
TPI|Tapini|Tapini|Papua New Guinea
TPJ|Taplejung Suketar|Taplejung|Nepal
TPK|Tapaktuan|Tapaktuan|Indonesia
TPL|Draughon-miller Central Texas Regional|Temple, TX|United States
TPN|Tiputini|Tiputini|Ecuador
TPO|Tanalian Point|Tanalian Point|United States
TPP|Tarapoto|Tarapoto|Peru
TPQ|Tepic|Tepic|Mexico
TPR|Tom Price|Tom Price|Australia
TPS|Birgi|Trapani|Italy
TPT|Tapeta|Tapeta|Liberia
TPU|Tikapur|Tikapur|Nepal
TPX|Tupai|Tupai|French Polynesia
TQN|Taluqan|Taluqan|Afghanistan
TQR|San Domino Island|San Domino Island|Italy
TRA|Tarama|Taramajima|Japan
TRB|Gonzalo|Turbo|Colombia
TRC|Francisco Sarabia|Torreon|Mexico
TRD|Værnes|Trondheim|Norway
TRE|Tiree|Tiree|United Kingdom
TRF|Sandefjord|Oslo|Norway
TRG|Tauranga City|Tauranga|New Zealand
TRH|Trona|Trona|United States
TRI|Tri-cities Regional|Blountville|United States
TRJ|Tarakbits|Tarakbits|Papua New Guinea
TRK|Juwata|Tarakan|Indonesia
TRL|Terrell Field|Terrell|United States
TRM|Thermal|Thermal|United States
TRN|Sandro Pertini|Turin|Italy
TRO|Taree|Taree|Australia
TRP|Coast Guard Heliport|Tree Point|United States
TRQ|Tarauaca|Tarauaca|Brazil
TRR|China Bay|Trincomalee|Sri Lanka
TRS|Ronchi Dei Legionari|Trieste|Italy
TRT|Tremonton|Tremonton|United States
TRU|Trujillo|Trujillo|Peru
TRV|Thiruvananthapuram Intl.|Trivandrum|India
TRW|Bonriki|Tarawa|Kiribati
TRX|Memorial|Trenton|United States
TRY|Tororo|Tororo|Uganda
TRZ|Civil|Tiruchirapally|India
TSA|Taipei Songshan|Taipei|Taiwan
TSD|Tshipise|Tshipise|South Africa
TSE|Astana|Astana|Kazakhstan
TSF|S. Angelo|Treviso|Italy
TSG|Intermediate|Tanacross|United States
TSH|Tshikapa|Tshikapa|Democratic Republic of Congo
TSJ|Tsushima|Tsushima|Japan
TSL|Tamuin|Tamuin|Mexico
TSN|Tianjin Binhai Intl.|Tianjin|China
TSO|Tresco|Isles Of Scilly|United Kingdom
TSP|Kern County|Tehachapi, CA|United States
TSQ|Torres|Torres|Brazil
TSR|Timisoara|Timisoara|Romania
TSS|East 34th St Heliport|New York|United States
TST|Trang|Trang|Thailand
TSU|Tabiteuea South|Tabiteuea South|Kiribati
TSV|Townsville Intl.|Townsville|Australia
TTA|Tan Tan|Tan Tan|Morocco
TTB|Arbatax|Tortoli|Italy
TTC|Taltal|Taltal|Chile
TTD|Troutdale|Troutdale|United States
TTE|Babullah|Ternate|Indonesia
TTG|Tartagal|Tartagal|Argentina
TTH|Thumrait|Thumrait|Oman
TTI|Tetiaroa Is|Tetiaroa Is|French Polynesia
TTJ|Tottori|Tottori|Japan
TTL|Turtle Island|Turtle Island|Fiji
TTM|Tablon De Tamara|Tablon De Tamara|Colombia
TTN|Trenton Mercer Arpt.|Trenton, NJ|United States
TTO|Municipal|Britton|United States
TTQ|Tortuquero|Tortuquero|Costa Rica
TTR|Tana Toraja|Tana Toraja|Indonesia
TTS|Tsaratanana|Tsaratanana|Madagascar
TTT|Taitung|Taitung|Taiwan
TTU|Sania Ramel|Tetuan|Morocco
TUA|Tulcan|Tulcan|Ecuador
TUB|Tubuai|Tubuai|French Polynesia
TUC|Benj Matienzo|Tucuman|Argentina
TUD|Tambacounda|Tambacounda|Senegal
TUE|Tupile|Tupile|Panama
TUF|St Symphorien|Tours|France
TUG|Tuguegarao|Tuguegarao|Philippines
TUH|Arnold AFS|Tullahoma|United States
TUI|Turaif|Turaif|Saudi Arabia
TUJ|Tum|Tum|Ethiopia
TUK|Turbat|Turbat|Pakistan
TUL|Tulsa Intl.|Tulsa|United States
TUM|Tumut|Tumut|Australia
TUN|Carthage|Tunis|Tunisia
TUO|Taupo|Taupo|New Zealand
TUP|Lemons Municipal|Tupelo|United States
TUQ|Tougan|Tougan|Burkina Faso
TUR|Tucurui|Tucurui|Brazil
TUS|Tucson Intl. Arpt.|Tucson, AZ|United States
TUT|Tauta|Tauta|Papua New Guinea
TUU|Tabuk|Tabuk|Saudi Arabia
TUV|Tucupita|Tucupita|Venezuela
TUW|Tubala|Tubala|Panama
TUX|Tumbler Ridge|Tumbler Ridge|Canada
TUY|Tulum|Tulum|Mexico
TUZ|Tucuma|Tucuma|Brazil
TVA|Morafenobe|Morafenobe|Madagascar
TVC|Cherry Capital Arpt.|Traverse City|United States
TVF|Regional|Thief River Falls|United States
TVI|Municipal|Thomasville|United States
TVL|South Lake Tahoe|South Lake Tahoe|United States
TVU|Matei|Taveuni|Fiji
TVY|Dawe|Dawe|Myanmar
TWA|Twin Hills|Twin Hills|United States
TWB|Toowoomba|Toowoomba|Australia
TWD|Port Townsend|Port Townsend|United States
TWE|Taylor|Taylor|United States
TWF|Joslin Field - Magic Valley Regional|Twin Falls, ID|United States
TWH|Two Harbors|Catalina Island|United States
TWN|Tewantin|Tewantin|Australia
TWP|Torwood|Torwood|Australia
TWT|Tawitawi|Tawitawi|Philippines
TWU|Tawau|Tawau|Malaysia
TWY|Tawa|Tawa|Papua New Guinea
TWZ|Pukaki/Twizel|Mount Cook|New Zealand
TXF|Teixeira de Freitas|Teixeira de Freitas|Brazil
TXG|Taichung|Taichung|Taiwan
TXL|Berlin Tegel Airport|Berlin|Germany
TXM|Teminabuan|Teminabuan|Indonesia
TXN|Tunxi|Tunxi|China
TXR|Tanbar|Tanbar|Australia
TXU|Tabou|Tabou|Cote D'Ivoire
TYA|Tula|Tula|Russian Federation
TYB|Tibooburra|Tibooburra|Australia
TYD|Tynda|Tynda|Russian Federation
TYF|Torsby Arpt.|Torsby|Sweden
TYG|Thylungra|Thylungra|Australia
TYL|Talara|Talara|Peru
TYM|Staniel Cay|Staniel Cay|Bahamas
TYN|Taiyuan|Taiyuan|China
TYO|Tokyo Metropolitan Area|Tokyo|Japan
TYP|Tobermorey|Tobermorey|Australia
TYR|Tyler Pounds Regional Arpt.|Tyler|United States
TYS|Mc Ghee Tyson|Knoxville|United States
TYT|Treinta-y-Tres|Treinta-y-Tres|Uruguay
TYZ|Taylor|Taylor|United States
TZA|Municipal|Belize City|Belize
TZL|Tuzla Intl.|Tuzla|Bosnia And Herzegovina
TZM|Tizimin|Tizimin|Mexico
TZN|South Andros|South Andros|Bahamas
TZX|Trabzon|Trabzon|Turkey
UAB|Adana-Incirlik Airbase|Adana|Turkey
UAC|San Luis Rio Colorado|San Luis Rio Colorado|Mexico
UAE|Mount Aue|Mount Aue|Papua New Guinea
UAH|Ua Huka|Ua Huka|French Polynesia
UAI|Suai|Suai|Indonesia
UAK|Narsarsuaq|Narsarsuaq|Greenland
UAL|Luau|Luau|Angola
UAM|Andersen AFB|Andersen, Mariana Island|Guam
UAP|Ua Pou|Ua Pou|French Polynesia
UAQ|San Juan|San Juan|Argentina
UAS|Samburu|Samburu|Kenya
UAX|Uaxactun|Uaxactun|Guatemala
UBA|Uberaba|Uberaba|Brazil
UBB|Mabuiag Island|Mabuiag Island|Australia
UBI|Buin|Buin|Papua New Guinea
UBJ|Ube|Ube|Japan
UBP|Muang Ubon|Ubon Ratchathni|Thailand
UBR|Ubrub|Ubrub|Indonesia
UBS|Lowndes County|Columbus|United States
UBT|Ubatuba|Ubatuba|Brazil
UBU|Kalumburu|Kalumburu|Australia
UCA|Oneida County|Utica|United States
UCE|Eunice|Eunice|United States
UCK|Lutsk|Lutsk|Ukraine
UCN|Buchanan|Buchanan|Liberia
UCT|Ukhta|Ukhta|Russian Federation
UCY|Everett-Stewart|Union City|United States
UDD|Bermuda Dunes|Palm Springs|United States
UDE|Volkel|Uden|Netherlands
UDI|Eduardo Gomes|Uberlandia|Brazil
UDJ|Uzhgorod|Uzhgorod|Ukraine
UDN|Airfield|Udine|Italy
UDO|Udomxay|Udomxay|Laos
UDR|Dabok|Udaipur|India
UEE|Queenstown|Queenstown|Australia
UEL|Quelimane|Quelimane|Mozambique
UEO|Kumejima|Kumejima|Japan
UER|Puertollano|Puertollano|Spain
UES|Waukesha|Waukesha|United States
UET|Quetta|Quetta|Pakistan
UFA|Ufa|Ufa|Russian Federation
UGA|Bulgan|Bulgan|Mongolia
UGB|Ugashik Bay|Pilot Point|United States
UGC|Urgench|Urgench|Uzbekistan
UGI|Uganik|Uganik|United States
UGN|Memorial|Waukegan|United States
UGO|Uige|Uige|Angola
UGU|Zugapa|Zugapa|Indonesia
UHE|Kunovice|Uherske Hradiste|Czech Republic
UHF|RAF Station|Upper Heyford|United Kingdom
UIB|Quibdo|Quibdo|Colombia
UIH|Qui Nhon|Qui Nhon|Viet Nam
UII|Utila|Utila|Honduras
UIK|Ust-Ilimsk|Ust-Ilimsk|Russian Federation
UIL|Quillayute State|Quillayute|United States
UIN|Municipal|Quincy|United States
UIO|Mariscal Sucre|Quito|Ecuador
UIP|Pluguffan|Quimper|France
UIQ|Quine Hill|Quine Hill|Vanuatu
UIR|Quirindi|Quirindi|Australia
UIT|Jaluit Island|Jaluit Island|Marshall Islands
UIZ|Berz-Macomb|Utica|United States
UJE|Ujae Island|Ujae Island|Marshall Islands
UKA|Ukunda|Ukunda|Kenya
UKB|Kobe|Osaka|Japan
UKI|Ukiah|Ukiah|United States
UKK|Ust-kamenogorsk|Ust-kamenogorsk|Kazakhstan
UKN|Municipal|Waukon|United States
UKR|Mukeiras|Mukeiras|Yemen
UKS|Belbek|Sevastopol|Ukraine
UKT|Upper Bucks|Quakertown|United States
UKU|Nuku|Nuku|Papua New Guinea
UKX|Ust-Kut|Ust-Kut|Russian Federation
UKY|Kansai|Kyoto|Japan
ULA|San Julian|San Julian|Argentina
ULB|Ulei|Ulei|Vanuatu
ULC|Los Cerrillos|Santiago|Chile
ULD|Ulundi|Ulundi|South Africa
ULE|Sule|Sule|Papua New Guinea
ULG|Ulgit|Ulgit|Mongolia
ULI|Ulithi|Ulithi|Micronesia
ULL|Mull|Mull|United Kingdom
ULM|New Ulm|New Ulm|United States
ULN|Chinggis Khaan Intl.|Ulaanbaatar|Mongolia
ULO|Ulaangom|Ulaangom|Mongolia
ULP|Quilpie|Quilpie|Australia
ULQ|Farfan|Tulua|Colombia
ULS|Mulatos|Mulatos|Colombia
ULU|Gulu|Gulu|Uganda
ULV |Ulyanovsk Baratayevka Airport|Ulyanovsk|Russian Federation
ULX|Ulusaba|Ulusaba|South Africa
ULY|Vostochny|Ulyanovsk|Russian Federation
ULZ|Uliastai|Uliastai|Mongolia
UMA|Punta De Maisi|Punta De Maisi|Cuba
UMB|North Shore|Umnak Island|United States
UMC|Umba|Umba|Papua New Guinea
UMD|Uummannaq|Uummannaq|Greenland
UME|Umea|Umea|Sweden
UMI|Quincemil|Quincemil|Peru
UMM|Summit|Summit|United States
UMR|Woomera|Woomera|Australia
UMT|Umiat|Umiat|United States
UMU|Ernesto Geisel|Umuarama|Brazil
UMY|Sumy|Sumy|Ukraine
UNA|Una|Una|Brazil
UNC|Unguia|Unguia|Colombia
UND|Kunduz|Kunduz|Afghanistan
UNE|Qachas Nek|Qachas Nek|Lesotho
UNG|Kiunga|Kiunga|Papua New Guinea
UNI|Union Island|Union Island|Saint Vincent and the Grenadines
UNK|Unalakleet|Unalakleet|United States
UNN|Ranong|Ranong|Thailand
UNR|Underkhaan|Underkhaan|Mongolia
UNS|Umnak|Umnak Island|United States
UNT|Baltasound|Unst Shetland Is|United Kingdom
UNU|Dodge County|Juneau, WI|United States
UOL|Buol|Buol|Indonesia
UON|Muong Sai|Muong Sai|Laos
UOS|Franklin County|Sewanee|United States
UOX|University-Oxford|Oxford|United States
UPA|Punta Alegre|Punta Alegre|Cuba
UPB|Playa Baracoa|Havana|Cuba
UPC|Puerto La Cruz|Puerto La Cruz|Venezuela
UPF|Pforheim|Pforheim|Germany
UPG|Hasanudin|Ujung Pandang|Indonesia
UPL|Upala|Upala|Costa Rica
UPN|Uruapan|Uruapan|Mexico
UPP|Upolu Point|Upolu Point|United States
UPR|Upiara|Upiara|Papua New Guinea
UPV|Upavon|Upavon|United Kingdom
UQE|Queen|Queen|United States
URA|Uralsk / Podstepnyy|Uralsk|Kazakhstan
URB|Ernesto Pochler|Urubupunga|Brazil
URC|Urumqi|Urumqi|China
URD|Burg Feuerstein|Burg Feuerstein|Germany
URE|Kuressaare|Kuressaare|Estonia
URG|Ruben Berta|Uruguaiana|Brazil
URI|Uribe|Uribe|Colombia
URJ|Uraj|Uraj|Russian Federation
URM|Uriman|Uriman|Venezuela
URO|Boos|Rouen|France
URR|Urrao|Urrao|Colombia
URS|Kursk|Kursk|Russian Federation
URT|Surat Thani|Surat Thani|Thailand
URY|Gurayat|Gurayat|Saudi Arabia
URZ|Uruzgan|Uruzgan|Afghanistan
USH|Islas Malvinas|Ushuaia|Argentina
USI|Mabaruma|Mabaruma|Guyana
USK|Usinsk|Usinsk|Russian Federation
USL|Useless Loop|Useless Loop|Australia
USM|Koh Samui|Koh Samui|Thailand
USN|Ulsan|Ulsan|Reublic of Korea
USO|Usino|Usino|Papua New Guinea
USQ|Usak|Usak|Turkey
USS|Sancti Spiritus|Sancti Spiritus|Cuba
UST|St Augustine|St Augustine|United States
USU|Puerto Princessa|Busuanga|Philippines
UTA|Mutare|Mutare|Zimbabwe
UTB|Muttaburra|Muttaburra|Australia
UTC|Soesterberg|Utrecht|Netherlands
UTD|Nutwood Downs|Nutwood Downs|Australia
UTE|Butterworth|Butterworth|South Africa
UTG|Quthing|Quthing|Lesotho
UTH|Udon Thani|Udon Thani|Thailand
UTI|Utti|Valkeala|Finland
UTK|Utirik Island|Utirik Island|Marshall Islands
UTL|Torremolinos|Torremolinos|Spain
UTN|Upington|Upington|South Africa
UTO|Indian Mountain AFS|Utopia Creek|United States
UTP|Utapao|Utapao|Thailand
UTR|Uttaradit|Uttaradit|Thailand
UTT|Umtata|Umtata|South Africa
UTU|Ustupo|Ustupo|Panama
UTW|Queenstown|Queenstown|South Africa
UUA|Bugulma|Bugulma|Russian Federation
UUD|Ulan-ude, Mukhino|Ulan-ude|Russian Federation
UUK|Kuparuk|Kuparuk|United States
UUN|Baruun-Urt|Baruun-Urt|Mongolia
UUS|Yuzhno-Sakhalinsk|Yuzhno-Sakhalinsk|Russian Federation
UUU|Manumu|Manumu|Papua New Guinea
UVA|Garner Fld|Uvalde|United States
UVE|Ouvea|Ouvea|New Caledonia
UVF|Hewanorra|St Lucia|Saint Lucia
UVL|Kharga|Kharga|Egypt
UVO|Uvol|Uvol|Papua New Guinea
UWA|Ware|Ware|United States
UYL|Nyala|Nyala|Sudan
UYN|Yulin|Yulin|China
UZC|Ponikve|Uzice|Serbia
UZH|Unayzah|Unayzah|Saudi Arabia
UZU|Curuzu Cuatia|Curuzu Cuatia|Argentina
VAA|Vaasa|Vaasa|Finland
VAB|Yavarate|Yavarate|Colombia
VAC|Varrelbusch|Varrelbusch|Germany
VAD|Moody AFB|Valdosta|United States
VAF|Chabeuil|Valence|France
VAG|Maj. Brig. Trompowsky|Varginha|Brazil
VAH|Vallegrande|Vallegrande|Bolivia
VAI|Vanimo|Vanimo|Papua New Guinea
VAK|Chevak|Chevak|United States
VAL|Valenca|Valenca|Brazil
VAN|Ferit Melen Arpt.|Van|Turkey
VAP|Valparaiso|Valparaiso|Chile
VAR|Varna|Varna|Bulgaria
VAS|Sivas|Sivas|Turkey
VAT|Vatomandry|Vatomandry|Madagascar
VAU|Vatukoula|Vatukoula|Fiji
VAW|Vardoe|Vardoe|Norway
VBS|Brescia Montichiari|Brescia|Italy
VBV|Vanuabalavu|Vanuabalavu|Fiji
VBY|Visby|Visby|Sweden
VCA|Can Tho|Can Tho|Viet Nam
VCB|View Cove|View Cove|United States
VCC|Limbe|Limbe|Cameroon
VCD|Victoria River Downs|Victoria River Downs|Australia
VCE|Marco Polo|Venice|Italy
VCF|Valcheta|Valcheta|Argentina
VCH|Vichadero|Vichadero|Uruguay
VCL|Chulai|Tamky|Viet Nam
VCP|Viracopos|Sao Paulo|Brazil
VCR|Carora|Carora|Venezuela
VCS|Coong|Con Dao|Viet Nam
VCT|County-Foster|Victoria|United States
VCV|Southern California Logistics|Victorville, CA|United States
VDA|Ovda|Eilat|Israel
VDB|Valdres|Fagernes|Norway
VDC|Vitoria Da Conquista|Vitoria Da Conquista|Brazil
VDD|Vienna Danubepier Hov|Vienna|Austria
VDE|Hierro|Valverde|Spain
VDI|Municipal|Vidalia|United States
VDM|Viedma|Viedma|Argentina
VDP|Valle De Pascua|Valle De Pascua|Venezuela
VDR|Villa Dolores|Villa Dolores|Argentina
VDS|Vadso|Vadso|Norway
VDZ|Municipal|Valdez|United States
VEE|Venetie|Venetie|United States
VEG|Maikwak|Maikwak|Guyana
VEJ|Vejle|Vejle|Denmark
VEL|Vernal|Vernal, UT|United States
VER|Las Bajadas|Veracruz|Mexico
VEV|Barakoma|Barakoma|Solomon Islands
VEY|Vestmannaeyjar|Vestmannaeyjar|Iceland
VFA|Victoria Falls|Victoria Falls|Zimbabwe
VGA|Vijayawada|Vijayawada|India
VGD|Vologda|Vologda|Russian Federation
VGG|Vangrieng|Vangrieng|Laos
VGO|Vigo|Vigo|Spain
VGS|General Villegas|General Villegas|Argentina
VGT|North Air Terminal|Las Vegas|United States
VGZ|Villagarzon|Villagarzon|Colombia
VHC|Saurimo|Saurimo|Angola
VHM|Vilhelmina|Vilhelmina|Sweden
VHN|Culberson County|Van Horn|United States
VHY|Charmeil|Vichy|France
VHZ|Vahitahi|Vahitahi|French Polynesia
VIA|Vienna|Videira|Brazil
VIB|Villa Constitucion|Villa Constitucion|Mexico
VIC|Vicenza|Vicenza|Italy
VID|Vidin|Vidin|Bulgaria
VIE|Schwechat Intl.|Vienna|Austria
VIG|El Vigia|El Vigia|Venezuela
VIH|Rolla National|Vichy|United States
VII|Vinh City|Vinh City|Viet Nam
VIJ|Virgin Gorda|Spanish Town/Virgin Gorda|British Virgin Islands
VIK|Airstrip|Kavik|United States
VIL|Dakhla|Dakhla|Morocco
VIN|Vinnica|Vinnica|Ukraine
VIQ|Viqueque|Viqueque|Indonesia
VIR|Virginia|Durban|South Africa
VIS|Visalia|Visalia|United States
VIT|Vitoria.|Vitoria.|Spain
VIU|Viru Harbour Airstrip|Viru|Solomon Islands
VIV|Vivigani|Vivigani|Papua New Guinea
VIX|Eurico Sales|Vitoria|Brazil
VJB|Xai Xai|Xai Xai|Mozambique
VJI|Virginia Highlands|Abingdon|United States
VJQ|Gurue|Gurue|Mozambique
VKG|Rach Gia|Rach Gia|Viet Nam
VKO|Vnukovo|Moscow|Russian Federation
VKT|Vorkuta|Vorkuta|Russian Federation
VKW|West Kavik|West Kavik|United States
VLA|Vandalia|Vandalia|United States
VLC|Valencia|Manises|Spain
VLD|Regional|Valdosta|United States
VLE|J t Robidoux|Valle|United States
VLG|Villa Gesell|Villa Gesell|Argentina
VLI|Bauerfield|Port Vila|Vanuatu
VLK|Volgodonsk|Volgodonsk|Russian Federation
VLL|Valladolid|Valladolid|Spain
VLM|Villamontes|Villamontes|Bolivia
VLN|Valencia|Valencia|Venezuela
VLO|Stolport|Vallejo|United States
VLR|Vallenar|Vallenar|Chile
VLS|Valesdir|Valesdir|Vanuatu
VLU|Velikiye Luki|Velikiye Luki|Russian Federation
VLV|Carvajal|Valera|Venezuela
VME|Villa Mercedes|Villa Mercedes|Argentina
VMI|INC|Vallemi|Paraguay
VMU|Baimuru|Baimuru|Papua New Guinea
VNA|Saravane|Saravane|Laos
VNC|Venice Municipal|Venice, FL|United States
VND|Vangaindrano|Vangaindrano|Madagascar
VNE|Meucon|Vannes|France
VNG|Viengxay|Viengxay|Laos
VNO|Vilnius|Vilnius|Lithuania
VNR|Vanrook|Vanrook|Australia
VNS|Varanasi|Varanasi|India
VNX|Vilanculos|Vilanculos|Mozambique
VNY|Van Nuys|Los Angeles, CA|United States
VOG|Volgograd|Volgograd|Russian Federation
VOH|Vohemar|Vohemar|Madagascar
VOI|Voinjama|Voinjama|Liberia
VOK|Volk Field|Camp Douglas|United States
VOL|Nea Anchialos|Volos|Greece
VOT|Votuporanga|Votuporanga|Brazil
VOZ|Chertovitskoye|Voronezh|Russian Federation
VPE|Ongiva|Ongiva|Angola
VPN|Vopnafjordur|Vopnafjordur|Iceland
VPS|Eglin AFB|Valparaiso, FL|United States
VPZ|Porter County|Valparaiso|United States
VQQ|Cecil Field|Jacksonville|United States
VQS|Vieques|Vieques|Puerto Rico
VRA|Juan Gualberto Gomez|Varadero|Cuba
VRB|Municipal|Vero Beach|United States
VRC|Virac|Virac|Philippines
VRE|Vredendal|Vredendal|South Africa
VRK|Varkaus|Joroinen|Finland
VRL|Vila Real|Vila Real|Portugal
VRN|Valerio Catullo|Verona|Italy
VRO|Kawama|Matanzas|Cuba
VRS|Versailles|Versailles|United States
VRU|Vryburg|Vryburg|South Africa
VRY|Stolport|Vaeroy|Norway
VSA|Capitan Carlos Rovirosa|Villahermosa|Mexico
VSE|Viseu|Viseu|Portugal
VSF|State|Springfield|United States
VSG|Lugansk|Lugansk|Ukraine
VSO|Phuoclong|Phuoclong|Viet Nam
VST|Vasteras/Hasslo|Stockholm|Sweden
VTA|Victoria|Victoria|Honduras
VTB|Vitebsk|Vitebsk|Belarus
VTE|Wattay|Vientiane|Laos
VTF|Vatulele|Vatulele|Fiji
VTG|Vung Tau|Vung Tau|Viet Nam
VTL|Vittel|Vittel|France
VTN|Miller Field|Valentine|United States
VTU|Las Tunas|Las Tunas|Cuba
VTZ|Vishakhapatnam|Vishakhapatnam|India
VUP|Valledupar|Valledupar|Colombia
VUS|Velikij Ustyug|Velikij Ustyug|Russian Federation
VVB|Mahanoro|Mahanoro|Madagascar
VVC|La Vanguardia|Villavicencio|Colombia
VVI|Viru Viru Intl|Santa Cruz|Bolivia
VVK|Vastervik|Vastervik|Sweden
VVO|Vladivostok|Vladivostok|Russian Federation
VVZ|Illizi|Illizi|Algeria
VXC|Lichinga|Lichinga|Mozambique
VXE|San Pedro|Sao Vicente|Cape Verde
VXO|Smaland Arpt.|Växjö|Sweden
VYD|Vryheid|Vryheid|South Africa
VYS|Illinois Valley Regnl|Peru|United States
WAA|Wales|Wales|United States
WAB|Wabag|Wabag|Papua New Guinea
WAC|Waca|Waca|Ethiopia
WAD|Andriamena|Andriamena|Madagascar
WAE|Wadi Ad Dawasir|Wadi Ad Dawasir|Saudi Arabia
WAF|Wana|Wana|Pakistan
WAG|Wanganui|Wanganui|New Zealand
WAH|Wahpeton|Wahpeton|United States
WAI|Antsohihy|Antsohihy|Madagascar
WAJ|Wawoi Falls|Wawoi Falls|Papua New Guinea
WAK|Ankazoabo|Ankazoabo|Madagascar
WAL|Wallops Flight Center|Chincoteague|United States
WAM|Ambatondrazaka|Ambatondrazaka|Madagascar
WAN|Waverney|Waverney|Australia
WAO|Wabo|Wabo|Papua New Guinea
WAP|Alto Palena|Alto Palena|Chile
WAQ|Antsalova|Antsalova|Madagascar
WAR|Waris|Waris|Indonesia
WAS|All Airports|Washington|United States
WAT|Waterford|Waterford|Ireland
WAU|Wauchope|Wauchope|Australia
WAV|Kalkgurung|Wave Hill|Australia
WAW|Frederic Chopin|Warsaw|Poland
